"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.4460001,,
"JPN","Japan","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.4260001,,
"JPN","Japan","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,2.4460001,,
"JPN","Japan","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.619,,
"JPN","Japan","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.64,,
"JPN","Japan","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.627,,
"JPN","Japan","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.64,,
"KOR","Korea","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,40.4467910259824,,
"KOR","Korea","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,38.2058948416475,,
"KOR","Korea","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,37.2708505166751,,
"KOR","Korea","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,38.8728966978029,,
"KOR","Korea","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.62272240085745,,
"KOR","Korea","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.622,,
"KOR","Korea","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.65362035225049,,
"KOR","Korea","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.65142857142857,,
"KOR","Korea","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.502679528403,,
"KOR","Korea","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.504,,
"KOR","Korea","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.51956947162427,,
"KOR","Korea","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.55904761904762,,
"KOR","Korea","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.15852047556143,,
"KOR","Korea","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.16029593094945,,
"KOR","Korea","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,2.12840236686391,,
"KOR","Korea","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,2.15513264129181,,
"NLD","Netherlands","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.554,,
"NLD","Netherlands","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.7690001,,
"NLD","Netherlands","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.7819999,,
"NZL","New Zealand","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,14.167,,
"NZL","New Zealand","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,15.942,,
"NZL","New Zealand","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,13.863,,
"NZL","New Zealand","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,14.787,,
"NZL","New Zealand","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.505,,
"NZL","New Zealand","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.5420001,,
"NZL","New Zealand","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.5420001,,
"NZL","New Zealand","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.5089999,,
"NZL","New Zealand","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.539,,
"NZL","New Zealand","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.6159999,,
"NZL","New Zealand","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.6159999,,
"NZL","New Zealand","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,2.5929999,,
"NZL","New Zealand","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.687,,
"NZL","New Zealand","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.697,,
"NZL","New Zealand","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.697,,
"NZL","New Zealand","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.7180001,,
"NOR","Norway","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.51,,
"NOR","Norway","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.524,,
"NOR","Norway","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.556,,
"NOR","Norway","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.5470001,,
"NOR","Norway","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.01,,
"NOR","Norway","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.0380001,,
"NOR","Norway","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.079,,
"NOR","Norway","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,2.0810001,,
"NOR","Norway","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.331,,
"NOR","Norway","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.3380001,,
"NOR","Norway","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.336,,
"NOR","Norway","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.345,,
"POL","Poland","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,24.351999,,
"POL","Poland","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.883,,
"POL","Poland","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.8329999,,
"POL","Poland","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.5220001,,
"POL","Poland","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.575,,
"POL","Poland","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.8710001,,
"POL","Poland","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.95,,
"PRT","Portugal","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,11.57,,
"PRT","Portugal","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,8.349,,
"PRT","Portugal","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,12.081,,
"PRT","Portugal","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.413,,
"PRT","Portugal","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.397,,
"PRT","Portugal","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.383,,
"PRT","Portugal","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.7939999,,
"PRT","Portugal","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.904,,
"PRT","Portugal","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.783,,
"PRT","Portugal","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.6860001,,
"PRT","Portugal","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.7950001,,
"PRT","Portugal","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,2.7349999,,
"ESP","Spain","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,20.236,,
"ESP","Spain","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,19.955999,,
"ESP","Spain","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,19.444,,
"ESP","Spain","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.734,,
"ESP","Spain","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.6440001,,
"ESP","Spain","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.643,,
"ESP","Spain","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.602,,
"ESP","Spain","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.398,,
"ESP","Spain","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.198,,
"ESP","Spain","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0769999,,
"ESP","Spain","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.0669999,,
"ESP","Spain","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.947,,
"SWE","Sweden","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.322,,
"SWE","Sweden","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.321,,
"SWE","Sweden","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.309,,
"SWE","Sweden","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,1.9680001,,
"SWE","Sweden","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,2.027,,
"SWE","Sweden","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,2.017,,
"SWE","Sweden","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.489,,
"SWE","Sweden","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.535,,
"SWE","Sweden","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.541,,
"CHE","Switzerland","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.428,,
"CHE","Switzerland","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,2.471,,
"CHE","Switzerland","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.73,,
"GBR","United Kingdom","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,28.129999,,
"GBR","United Kingdom","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,27.450001,,
"GBR","United Kingdom","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,27.122,,
"GBR","United Kingdom","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,27.356001,,
"GBR","United Kingdom","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.71,,
"GBR","United Kingdom","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.711,,
"GBR","United Kingdom","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.711,,
"GBR","United Kingdom","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.71,,
"GBR","United Kingdom","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.2160001,,
"GBR","United Kingdom","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.2260001,,
"GBR","United Kingdom","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.2219999,,
"GBR","United Kingdom","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.1800001,,
"GBR","United Kingdom","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.88,,
"GBR","United Kingdom","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.885,,
"GBR","United Kingdom","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.883,,
"GBR","United Kingdom","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.86,,
"USA","United States","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,29.9,,
"USA","United States","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,29.309999,,
"USA","United States","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,30.076,,
"USA","United States","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,29.212999,,
"USA","United States","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,2.003,,
"USA","United States","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,2.0120001,,
"USA","United States","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,2.063,,
"USA","United States","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,2.023,,
"USA","United States","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,4.4369998,,
"USA","United States","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,4.4559999,,
"USA","United States","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,4.6269999,,
"USA","United States","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,4.533,,
"USA","United States","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.2149999,,
"USA","United States","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.2149999,,
"USA","United States","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,2.243,,
"USA","United States","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,2.2409999,,
"ISR","Israel","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,28.594999,,
"ISR","Israel","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,29.077,,
"ISR","Israel","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.821,,
"ISR","Israel","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.794,,
"ISR","Israel","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,4.3559999,,
"ISR","Israel","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,4.296,,
"ISR","Israel","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.392,,
"ISR","Israel","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.3940001,,
"CHL","Chile","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,12.405,,
"CHL","Chile","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.4,,
"CHL","Chile","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,4.6669998,,
"CHL","Chile","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,3.3329999,,
"SVK","Slovak Republic","MW","All persons","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,20.002001,,
"SVK","Slovak Republic","MW","All persons","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,20,,
"SVK","Slovak Republic","MW","All persons","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,18.997999,,
"SVK","Slovak Republic","MW","All persons","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,20,,
"SVK","Slovak Republic","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,16.002001,,
"SVK","Slovak Republic","MEN","Men","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,16,,
"SVK","Slovak Republic","MEN","Men","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,15.998,,
"SVK","Slovak Republic","MEN","Men","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,17,,
"SVK","Slovak Republic","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,24.002001,,
"SVK","Slovak Republic","WOMEN","Women","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","units",,,24,,
"SVK","Slovak Republic","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","units",,,23.997999,,
"SVK","Slovak Republic","WOMEN","Women","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","units",,,23,,
"SVK","Slovak Republic","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.8049999,,
"SVK","Slovak Republic","MW","All persons","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.819,,
"SVK","Slovak Republic","MW","All persons","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.818,,
"SVK","Slovak Republic","MW","All persons","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.822,,
"SVK","Slovak Republic","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.882,,
"SVK","Slovak Republic","MEN","Men","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.926,,
"SVK","Slovak Republic","MEN","Men","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.906,,
"SVK","Slovak Republic","MEN","Men","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.924,,
"SVK","Slovak Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.696,,
"SVK","Slovak Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","units",,,1.692,,
"SVK","Slovak Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","units",,,1.701,,
"SVK","Slovak Republic","WOMEN","Women","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","units",,,1.7029999,,
"SVK","Slovak Republic","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.6530001,,
"SVK","Slovak Republic","MW","All persons","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.6470001,,
"SVK","Slovak Republic","MW","All persons","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.598,,
"SVK","Slovak Republic","MW","All persons","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.6489999,,
"SVK","Slovak Republic","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.9419999,,
"SVK","Slovak Republic","MEN","Men","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.9549999,,
"SVK","Slovak Republic","MEN","Men","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.8699999,,
"SVK","Slovak Republic","MEN","Men","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.9879999,,
"SVK","Slovak Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.1570001,,
"SVK","Slovak Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","units",,,3.168,,
"SVK","Slovak Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","units",,,3.145,,
"SVK","Slovak Republic","WOMEN","Women","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","units",,,3.175,,
"SVK","Slovak Republic","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0239999,,
"SVK","Slovak Republic","MW","All persons","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.0050001,,
"SVK","Slovak Republic","MW","All persons","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.979,,
"SVK","Slovak Republic","MW","All persons","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,2.003,,
"SVK","Slovak Republic","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.095,,
"SVK","Slovak Republic","MEN","Men","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,2.053,,
"SVK","Slovak Republic","MEN","Men","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,2.03,,
"SVK","Slovak Republic","MEN","Men","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,2.073,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.8609999,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","units",,,1.872,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","units",,,1.849,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","units",,,1.864,,
"CHE","Switzerland","MW","All persons","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,9.1999998,,
"CHE","Switzerland","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,5.1999998,,
"CHE","Switzerland","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","units",,,19.299999,,
"AUS","Australia","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,14.043,,
"AUS","Australia","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,15.966,,
"AUS","Australia","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,13.75,,
"AUS","Australia","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,18,,
"AUT","Austria","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,19.188999,,
"AUT","Austria","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,18.551001,,
"AUT","Austria","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,18.184999,,
"BEL","Belgium","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,7.0440001,,
